figure,panel,series,seed,x,value,detail
3,B,fixed_permutation,701,33,-0.04347691050282231,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,34,0.0011798131924409133,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,35,0.04011603385210037,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,36,-0.0004591189499478787,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,37,0.02626048611558002,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,38,0.024616314606233078,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,39,0.0380734655828703,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,40,-0.0017231489648111165,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,41,-0.004885984094519364,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,42,0.004186566919088364,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,43,-0.003911579356474035,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,44,0.052876379690133035,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,45,0.07157417510946591,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,46,0.0655563095850604,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,47,0.018979207827494696,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,48,0.07581399939954281,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,49,0.031978200782429085,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,50,0.06628787070512772,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,51,0.012343957192367978,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,52,0.14309540390968323,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,53,0.08062616948570524,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,54,0.03151962533593178,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,55,-0.021530771255493165,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,56,-0.055510640144348145,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,57,-0.0372466246287028,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,58,0.0,seed mean across valid load-memory diagonal
3,B,fixed_permutation,701,59,-0.1111111119389534,seed mean across valid load-memory diagonal
3,C,fixed_permutation,701,60,0.0,threshold=0.77777778
3,B,fixed_permutation,702,0,0.003838764938215415,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,1,0.010717484279204223,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,2,0.019752977255346447,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,3,0.006521818930642647,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,4,0.005522048233875206,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,5,0.003931215371597897,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,6,0.015412619906581111,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,7,-0.00801476620067403,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,8,-0.007309459149837494,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,9,0.009407583258899987,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,10,0.009859049469232559,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,11,0.04206592635232575,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,12,0.03550998949989056,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,13,0.00844078907307158,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,14,0.026296277894921925,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,15,0.018531906108061474,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,16,0.03339731752533804,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,17,0.02134744530316269,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,18,0.101319617636147,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,19,0.04662721422387332,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,20,0.020827416237443684,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,21,0.056286796067769714,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,22,-0.004459582857395473,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,23,0.028631358029874595,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,24,0.005467072129249573,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,25,0.005875254954610552,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,26,0.02228634190910003,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,27,0.0031897755283297915,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,28,-0.0031873295083642006,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,29,0.04980297602953449,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,30,0.015222407458350063,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,31,0.01887264282538973,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,32,-0.013216576405933924,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,33,-0.009673658620428157,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,34,0.022743090485724118,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,35,-0.016281236633658408,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,36,-0.02228871298333009,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,37,0.016279596997343975,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,38,0.024030013517899948,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,39,0.010032796079204195,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,40,0.03982235379517078,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,41,0.04554367771274165,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,42,0.06523878458473417,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,43,0.08621049036874491,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,44,0.06193301593884826,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,45,0.055442127585411075,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,46,0.01192116258399827,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,47,0.02555630184136904,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,48,0.004625098779797554,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,49,-0.0085720494389534,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,50,0.022434604912996294,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,51,0.05354628417020043,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,52,0.005319642834365368,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,53,-0.013901713703359877,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,54,-0.03746685137351354,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,55,0.02908305674791336,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,56,0.00011772476136684418,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,57,-0.11097009728352229,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,58,0.005183707922697067,seed mean across valid load-memory diagonal
3,B,fixed_permutation,702,59,0.5531390309333801,seed mean across valid load-memory diagonal
3,C,fixed_permutation,702,60,0.0,threshold=0.77777778
3,B,fixed_permutation,703,0,0.005161734918753306,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,1,0.015070455685510473,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,2,-0.005500853447050884,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,3,0.02004078314884713,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,4,-0.006369394416521702,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,5,-0.004545054449276491,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,6,-0.031387012589860847,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,7,-0.02289065511299754,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,8,-0.02069357682306033,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,9,-0.0028334541027160254,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,10,0.006287900991737843,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,11,-0.003452996134149785,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,12,0.011674683832097799,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,13,0.007172519360926557,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,14,0.023139229530225628,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,15,0.03354703320397271,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,16,-0.010964938354763117,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,17,0.015037170503028604,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,18,0.009564939708936782,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,19,0.03349892013683552,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,20,0.05809816877590492,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,21,0.056527420030668,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,22,0.023223794212466793,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,23,0.034991969530646864,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,24,0.046528965855638184,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,25,0.05257470671619688,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,26,0.06670388557455119,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,27,0.07884126179146045,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,28,0.07572141755372286,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,29,0.03572025462504356,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,30,0.015327919522921245,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,31,0.04479571653465773,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,32,0.07568521897441574,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,33,0.03206683171016199,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,34,-0.037590408490639396,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,35,0.008254610598087311,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,36,-0.007690608501434326,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,37,-0.0010986266576725504,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,38,0.02149033292450688,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,39,0.013976540948663439,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,40,-0.030360354110598564,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,41,0.008053014545064224,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,42,-0.02441241302424007,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,43,-0.04496423812473521,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,44,0.012307828990742564,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,45,0.051343518992265066,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,46,0.020302572952849523,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,47,0.021886563931520168,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,48,0.04029479809105396,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,49,0.0039174888621677055,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,50,0.023297157138586044,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,51,-0.031532950699329376,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,52,0.004521507769823074,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,53,-0.04405757571969714,seed mean across valid load-memory diagonal
3,B,fixed_permutation,703,54,0.07406685998042424,seed mean across valid load-memory diagonal
